,series_id,country_code,indicator_code,identifier,description,units,frequency,date,value,country
182,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2003-01-01,4.1,Switzerland
183,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2002-01-01,2.9,Switzerland
184,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2001-01-01,2.5,Switzerland
185,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,2000-01-01,2.7,Switzerland
186,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,1999-01-01,3.1,Switzerland
187,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,1998-01-01,3.6,Switzerland
188,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,1997-01-01,4.2,Switzerland
189,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,1996-01-01,3.7,Switzerland
190,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,1995-01-01,3.3,Switzerland
191,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,1994-01-01,3.9,Switzerland
192,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,1993-01-01,3.7,Switzerland
193,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,1992-01-01,2.8,Switzerland
194,40077,CH,200,CH.200.A.01,Switzerland: Unemployment Rate [Switzerland: National estimate: Unemployment rate],%,A,1991-01-01,1.8,Switzerland
